kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
nw-rodinia-2.4.sm_75.ptx 986 : 77 231 0 42 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 985 : 77 616 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 984 : 77 693 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 983 : 77 616 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 982 : 77 2541 0 42 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 981 : 77 616 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 980 : 77 2541 0 42 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 979 : 77 616 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 978 : 77 2541 0 42 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 977 : 77 2541 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 975 : 224 735 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 974 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 973 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 970 : 70 210 0 35 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 969 : 70 560 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 968 : 70 630 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 967 : 70 560 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 966 : 70 2310 0 35 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 965 : 70 560 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 964 : 70 2310 0 35 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 963 : 70 560 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 962 : 70 2310 0 35 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 961 : 70 2310 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 959 : 224 770 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 958 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 957 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 954 : 63 189 0 35 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 953 : 63 504 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 952 : 63 567 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 951 : 63 504 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 950 : 63 2079 0 35 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 949 : 63 504 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 948 : 63 2079 0 35 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 947 : 63 504 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 946 : 63 2079 0 35 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 945 : 63 2079 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 943 : 224 805 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 942 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 941 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 938 : 56 168 0 28 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 937 : 56 448 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 936 : 56 504 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 935 : 56 448 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 934 : 56 1848 0 28 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 933 : 56 448 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 932 : 56 1848 0 28 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 931 : 56 448 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 930 : 56 1848 0 28 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 929 : 56 1848 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 927 : 224 840 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 926 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 925 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 922 : 49 147 0 28 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 921 : 49 392 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 920 : 49 441 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 919 : 49 392 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 918 : 49 1617 0 28 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 917 : 49 392 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 916 : 49 1617 0 28 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 915 : 49 392 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 914 : 49 1617 0 28 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 913 : 49 1617 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 911 : 224 875 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 910 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 909 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 906 : 42 126 0 21 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 905 : 42 336 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 904 : 42 378 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 903 : 42 336 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 902 : 42 1386 0 21 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 901 : 42 336 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 900 : 42 1386 0 21 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 899 : 42 336 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 898 : 42 1386 0 21 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 897 : 42 1386 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 895 : 224 910 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 894 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 893 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 890 : 35 105 0 21 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 889 : 35 280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 888 : 35 315 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 887 : 35 280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 886 : 35 1155 0 21 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 885 : 35 280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 884 : 35 1155 0 21 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 883 : 35 280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 882 : 35 1155 0 21 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 881 : 35 1155 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 879 : 224 945 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 878 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 877 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 397 : 128 384 0 64 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 392 : 128 1024 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 373 : 120 3960 0 64 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 372 : 120 3960 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 370 : 256 680 0 0 0 0 0 0 8 
nw-rodinia-2.4.sm_75.ptx 369 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 368 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 365 : 112 336 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 364 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 363 : 112 1008 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 362 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 361 : 112 3696 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 360 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 359 : 112 3696 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 358 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 357 : 112 3696 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 356 : 112 3696 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 354 : 256 720 0 0 0 0 0 0 8 
nw-rodinia-2.4.sm_75.ptx 353 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 352 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 349 : 104 312 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 348 : 104 832 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 347 : 104 936 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 346 : 104 832 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 345 : 104 3432 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 344 : 104 832 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 343 : 104 3432 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 342 : 104 832 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 341 : 104 3432 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 340 : 104 3432 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 338 : 256 760 0 0 0 0 0 0 8 
nw-rodinia-2.4.sm_75.ptx 337 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 336 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 333 : 96 288 0 48 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 332 : 96 768 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 331 : 96 864 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 330 : 96 768 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 329 : 96 3168 0 48 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 328 : 96 768 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 327 : 96 3168 0 48 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 326 : 96 768 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 325 : 96 3168 0 48 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 324 : 96 3168 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 322 : 256 800 0 0 0 0 0 0 8 
nw-rodinia-2.4.sm_75.ptx 321 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 320 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 317 : 88 264 0 48 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 316 : 88 704 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 315 : 88 792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 314 : 88 704 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 313 : 88 2904 0 48 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 312 : 88 704 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 311 : 88 2904 0 48 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 310 : 88 704 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 309 : 88 2904 0 48 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 308 : 88 2904 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 306 : 256 840 0 0 0 0 0 0 8 
nw-rodinia-2.4.sm_75.ptx 305 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 304 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 301 : 80 240 0 40 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 300 : 80 640 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 299 : 80 720 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 298 : 80 640 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 297 : 80 2640 0 40 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 296 : 80 640 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 295 : 80 2640 0 40 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 294 : 80 640 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 293 : 80 2640 0 40 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 292 : 80 2640 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 290 : 256 880 0 0 0 0 0 0 8 
nw-rodinia-2.4.sm_75.ptx 289 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 288 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 285 : 72 216 0 40 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 284 : 72 576 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 283 : 72 648 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 282 : 72 576 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 281 : 72 2376 0 40 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 280 : 72 576 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 279 : 72 2376 0 40 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 278 : 72 576 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 277 : 72 2376 0 40 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 276 : 72 2376 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 274 : 256 920 0 0 0 0 0 0 8 
nw-rodinia-2.4.sm_75.ptx 273 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 272 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 269 : 64 192 0 32 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 268 : 64 512 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 267 : 64 576 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 266 : 64 512 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 265 : 64 2112 0 32 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 264 : 64 512 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 263 : 64 2112 0 32 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 262 : 64 512 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 261 : 64 2112 0 32 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 260 : 64 2112 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 258 : 256 960 0 0 0 0 0 0 8 
nw-rodinia-2.4.sm_75.ptx 257 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 256 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 253 : 56 168 0 32 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 252 : 56 448 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 251 : 56 504 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 250 : 56 448 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 249 : 56 1848 0 32 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 248 : 56 448 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 247 : 56 1848 0 32 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 246 : 56 448 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 245 : 56 1848 0 32 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 244 : 56 1848 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 242 : 256 1000 0 0 0 0 0 0 8 
nw-rodinia-2.4.sm_75.ptx 241 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 240 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 237 : 48 144 0 24 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 236 : 48 384 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 235 : 48 432 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 234 : 48 384 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 233 : 48 1584 0 24 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 232 : 48 384 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 231 : 48 1584 0 24 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 230 : 48 384 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 229 : 48 1584 0 24 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 228 : 48 1584 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 226 : 256 1040 0 0 0 0 0 0 8 
nw-rodinia-2.4.sm_75.ptx 225 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 224 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 221 : 40 120 0 24 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 220 : 40 320 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 219 : 40 360 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 115 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 824 : 7 63 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 114 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 823 : 7 56 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 113 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 822 : 7 231 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 112 : 256 2816 0 0 0 32 8 0 0 
nw-rodinia-2.4.sm_75.ptx 821 : 7 56 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 111 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 820 : 7 231 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 110 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 819 : 7 56 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 109 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 818 : 7 231 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 108 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 817 : 7 231 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 107 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 106 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 815 : 224 1085 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 105 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 814 : 224 1344 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 104 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 813 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 103 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 812 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 102 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 811 : 224 1344 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 101 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 810 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 100 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 809 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 99 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 808 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 98 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 807 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 97 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 806 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 96 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 805 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 95 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 804 : 224 672 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 94 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 803 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 93 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 802 : 224 1856 0 0 0 35 7 0 0 
nw-rodinia-2.4.sm_75.ptx 92 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 801 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 91 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 800 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 427 : 112 336 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 90 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 799 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 426 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 89 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 798 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 425 : 112 1008 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 88 : 256 2816 0 0 0 32 8 0 0 
nw-rodinia-2.4.sm_75.ptx 797 : 224 672 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 424 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 87 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 796 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 423 : 112 3696 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 86 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 795 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 422 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 85 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 794 : 224 6944 0 0 0 224 7 0 0 
nw-rodinia-2.4.sm_75.ptx 421 : 112 3696 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 84 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 793 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 420 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 83 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 792 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 419 : 112 3696 0 56 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 82 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 791 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 418 : 112 3696 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 81 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 790 : 224 2016 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 80 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 789 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 416 : 256 720 0 0 0 0 0 0 8 
nw-rodinia-2.4.sm_75.ptx 79 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 788 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 415 : 256 1280 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 78 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 787 : 224 672 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 77 : 256 768 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 76 : 256 3072 0 0 0 40 8 0 0 
nw-rodinia-2.4.sm_75.ptx 389 : 128 4224 0 64 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 52 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 761 : 224 1792 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 388 : 128 4224 0 8 8 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 51 : 256 2048 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 760 : 224 672 0 7 7 0 0 0 0 
