kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lud-rodinia-2.8.sm_75.ptx 572 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 571 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 570 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 569 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 568 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 567 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 566 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 565 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 564 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 563 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 562 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 561 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 560 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 559 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 558 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 557 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 556 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 555 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 554 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 553 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 552 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 551 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 550 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 549 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 548 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 547 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 546 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 545 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 544 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 543 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 542 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 541 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 540 : 48 144 0 0 0 0 0 0 0 
